"Bandamanna"	"Bárðar"	"Bjarnar"	"Brennu-Njáls"	"Droplaugarsona"	"Egla"	"Eiríks"	"Eyrbyggja"	"Finnboga"	"Fljótsdæla"	"Flóamanna"	"Fóstbræðra"	"Gísla Súrssonar L"	"Gísla Súrssonar S"	"Grænlendinga þáttur"	"Grænlendinga"	"Grettis"	"Gull-Þóris"	"Gunnars"	"Gunnlaugs"	"Hænsna-Þóris "	"Hallfreðar M"	"Hallfreðar Ó"	"Harðar og Hólmverja"	"Hávarðar"	"Heiðarvíga"	"Heimskringla"	"Hrafnkels"	"Jökuls þ"	"Kjalnesinga"	"Kormáks"	"Króka-Refs"	"Landnámabók"	"Laxdæla"	"Ljósvetninga A"	"Ljósvetninga C"	"Ölkofra"	"Reykdæla"	"Sturlunga"	"Svarfdæla"	"Þórðar hreðu"	"Þorsteins hvíta"	"Þorsteins S"	"Valla-Ljóts"	"Vatnsdæla "	"Víga-Glúms "	"Víglundar"	"Vopnfirðinga"
"Flóamanna"	0.88040981226192	0.970294149854352	0.741023926099965	0.811348024083137	1.05774956590165	0.924638387068264	0.904674955008227	0.863280916069071	0.850410877509922	0.804296039119589	0	0.869476116100456	0.853383062719703	0.76388903788463	1.15594691754439	1.21397568662857	0.791190590321481	0.96215938665403	1.08790793806616	0.971693449538152	0.885386147441651	0.814504199278717	1.01162532535328	0.742992124609151	1.01290480348629	0.843929878495278	0.916843769974615	0.875629547257068	1.06933016482478	1.03552391425284	0.875387005812758	1.05310499789597	1.05698562372921	0.791890842404767	1.08380482370039	0.753787094974222	1.35061886091143	1.08456614366	0.767733268998382	0.834764290777601	0.847561219764782	1.16191933223832	0.883502327962456	0.96936456580839	0.73361722325869	0.817611116146842	1.02843270557501	1.06492476971404
"Fóstbræðra"	0.924682770440853	0.915040055958539	0.743908694431897	0.743746554517297	1.17384059439746	0.832014542531178	0.964856359829023	0.802835366477544	0.854190644759307	0.741567364065635	0.869476116100456	0	0.838575163575373	0.737807506264902	1.23872218057845	1.15623625904842	0.642577944869298	1.01732475750306	1.09880512883181	1.00939581875523	0.974526285001241	0.847673459941649	0.903252649376015	0.80285234963618	0.974710737256247	0.885428970942477	0.802902864589631	0.890578729543022	1.15026860315777	0.916635445408552	0.967594839750603	0.95282035995934	1.06691868754556	0.675339924650104	1.15742808289897	0.64298541015227	1.32109587757372	1.18038052776226	0.78652752257318	0.888489874877627	0.858905456095089	1.25012316075092	1.04796903108556	0.937941134911963	0.732001806911934	0.901186017083205	1.01616175690824	1.09342401521755
"Gísla Súrssonar L"	0.916279332448952	0.872362039738137	0.83768769911235	0.777478133547275	1.19269847464686	0.881939139000306	1.0411111598233	0.861007586278176	0.935397415510195	0.809287284099631	0.853383062719703	0.838575163575373	0	0.646180623530175	1.20480571145671	1.1686922521121	0.823270311755207	1.0192506469331	1.07361387367764	0.91860024545243	0.972764445662618	0.948955003302769	0.966917454907708	0.884523469883365	1.01742933236187	0.777617809898928	0.824845985680671	1.06288732367144	1.0623154016808	0.967265407555362	1.05938660969067	0.902813157143378	1.14643274116426	0.734299600536027	1.1451090730872	0.741524285606776	1.31456813095797	1.10994313165775	0.812671372735712	0.912565141941952	0.947337412918613	1.21803920463753	1.02004137664095	0.884501031422689	0.814458118873774	0.831159894312912	1.01646652467729	1.06708811641133
"Gísla Súrssonar S"	0.753448501739961	0.872000322484999	0.694691300823201	0.707113009858828	1.08999954611773	0.928141504368309	0.95526669580059	0.851020882947469	0.797096014954112	0.689615639127712	0.76388903788463	0.737807506264902	0.646180623530175	0	1.04003941811053	1.15075983466718	0.731737443222647	0.997860267532717	1.02006678867259	0.897451289479959	0.850227132028109	0.812805699348576	0.947774271416629	0.70888799281866	0.891189855510635	0.775950309369243	0.852420468189842	0.856303713392381	1.02518278199687	0.9348749285176	0.920427020892613	0.938264785939344	0.987355793659744	0.700647005775212	0.947814837446114	0.5872995214476	1.23622429208725	1.09129782404583	0.787889114108795	0.830834757120981	0.753555576621423	1.06382796388974	0.977571301879833	0.868317426563185	0.591138600992806	0.748497072990493	1.02026487545591	1.01874593652066
"Grænlendinga þáttur"	1.01091401227231	1.20564292567985	1.12069769636028	1.12696390752528	1.17633397525789	1.31834401696351	1.07802943797475	1.26235267297623	1.23536778572484	1.18850677026646	1.15594691754439	1.23872218057845	1.20480571145671	1.04003941811053	0	1.31156883950804	1.24316697056983	1.40689654448952	1.20509094482452	1.05727455157083	1.1023389297442	1.03467912126826	1.30349254711065	1.09734811853539	1.27464153084716	1.10333635843472	1.2905563141868	1.24126957151656	1.08555676304198	1.23341873153774	1.08099995134347	1.21918269337103	1.2361342701878	1.12294766562334	1.2125878944696	0.957265006198994	1.21877088060731	1.53188446810955	1.16087227993325	1.18414622686652	1.15325699776455	1.10139637059863	0.944613832397594	0.976769261654975	1.08816044996506	1.22808584868499	1.17203664109181	1.17984937512256
"Grænlendinga"	1.22631237710358	1.15869614100061	1.16514715664507	1.13377609410048	1.14794269156095	1.2177621390508	1.09907438311271	1.1895419516026	1.13013536020099	1.22215402511853	1.21397568662857	1.15623625904842	1.1686922521121	1.15075983466718	1.31156883950804	0	1.19502097036015	1.21599825653109	1.1533277277182	1.19916768518722	1.270778778024	1.09375581540728	1.24243254840508	1.19773938066214	1.3045505418859	1.19034877001375	1.16179272141294	1.18939700623091	1.31436928822168	1.19734594023185	1.02259137429181	1.03891393251698	1.26908507969584	1.08974323361959	1.36524304595812	1.04368387600358	1.54915512527433	1.53069805206525	1.16081415969359	1.12068513703381	1.12128603277786	1.22956024321042	1.24384595130764	1.23292060290154	1.13247344760843	1.28872862976534	1.15141988739655	1.35180710300348
"Grettis"	0.943473589805237	0.742569914554976	0.714691363151104	0.611850205109538	1.14990554934463	0.702233870133782	0.945966106586774	0.583542203138033	0.746864057933805	0.691398967169426	0.791190590321481	0.642577944869298	0.823270311755207	0.731737443222647	1.24316697056983	1.19502097036015	0	0.853075872408323	1.01775270034448	1.03232651507525	0.926177202737685	0.812448692783665	0.793111974489084	0.581479690635323	0.89332219718074	0.868583889560398	0.707598155988289	0.836625894911285	1.12081661470877	0.783149188105749	0.894417558404461	0.834400022211243	0.999640076708066	0.594323163955809	1.18620991100119	0.659047107240451	1.24736715810822	1.06829643910585	0.557810758587062	0.85627634097103	0.81235481446953	1.22882928689213	1.02930870125534	0.969463076004546	0.678019901641066	0.720092420822848	0.773591522427496	1.03183565452432
"Gull-Þóris"	1.10124047276669	0.899466131115668	0.990729403121523	0.89999206507011	1.14144015358607	0.924945572374707	1.05387213524934	0.803142941146514	0.960699269834061	1.02248108777752	0.96215938665403	1.01732475750306	1.0192506469331	0.997860267532717	1.40689654448952	1.21599825653109	0.853075872408323	0	0.984436544588174	1.14362880946239	1.12177523565585	0.883366495666556	0.98950540085855	0.97545111076611	1.12718514575272	0.997098792681433	0.906849509348861	1.02506809401415	1.03533617099303	1.00256268473955	0.97654408004163	0.906323124462985	1.07990627528939	0.97120741534324	1.33113140430765	0.92969811437669	1.42917736561648	1.26528925377641	0.781044166160694	1.05625698460676	0.923400397469328	1.30339296087393	1.02863357380179	0.993377987291158	1.00561423374721	0.927361729188341	1.03125398807698	1.15672776939199
"Gunnars"	1.14124635174372	1.10568603322927	1.09530271858525	0.91164404356484	1.19633801428825	1.0557327969646	1.15856283768157	1.02862892465811	0.974228211433236	1.02636324514558	1.08790793806616	1.09880512883181	1.07361387367764	1.02006678867259	1.20509094482452	1.1533277277182	1.01775270034448	0.984436544588174	0	1.17147459421431	1.15412799537844	0.908248350237924	1.03231627638128	1.0408398997322	1.1026172040272	1.09288982837303	1.10468697885173	1.13277318198415	1.06342214955052	1.00487084639049	1.0605888968767	0.954711764567112	1.21036069008143	1.08439490874114	1.23618159596048	0.917785501487118	1.30874342500048	1.38396906621539	1.03425125472025	0.998615940724785	0.881855285128849	1.169195564149	1.02610814558477	0.93715977387957	1.01579963948001	1.02945244638557	1.00632115370661	1.1777909823578
"Gunnlaugs"	0.917955763453018	0.980097952973824	0.963149077987031	0.973398150750818	1.21663067512146	1.16443074706861	0.972582039792379	1.03490708445421	1.03689164304389	1.08313403528712	0.971693449538152	1.00939581875523	0.91860024545243	0.897451289479959	1.05727455157083	1.19916768518722	1.03232651507525	1.14362880946239	1.17147459421431	0	1.08933675640697	0.805276546283476	1.16031374716979	1.05371875595086	1.09154059796864	0.88050674629761	1.14657649213371	1.09181402922183	1.07420321485374	1.08064428854113	1.02497920819121	1.06083479464529	1.16252403714309	0.978763745583247	1.11722168232451	0.877256947979933	1.40422951072092	1.37210817660476	1.01310203413187	0.960016268183974	1.02412679751013	1.23485874377096	1.04519516569616	0.936968013379569	0.990312588997884	1.0190538617559	1.09840559872492	1.12449434844464
"Hænsna-Þóris "	0.92667564123351	0.95320707105773	0.95655679679212	0.939392830197848	1.1777776257869	1.10831099172365	0.984775251853157	0.969963394696806	0.975074321865778	0.825975189337828	0.885386147441651	0.974526285001241	0.972764445662618	0.850227132028109	1.1023389297442	1.270778778024	0.926177202737685	1.12177523565585	1.15412799537844	1.08933675640697	0	0.964307956179492	1.06775895917379	0.904526342892552	1.06830634178029	0.954309688993336	1.06889721406373	0.92583354563104	1.09457664556991	1.06903950959982	1.03699561861956	1.02304607203671	1.16150807341568	0.941797735712246	1.18318620278782	0.863974858495757	1.15900951135878	1.27533829784016	1.00463516909644	1.05500724002682	0.96775253940314	1.24787672233963	0.962636707142461	0.986359553894627	0.866973699582878	0.889942802274058	1.06570409993763	1.09044802814053
"Hallfreðar M"	0.925095954513352	0.878464592955149	0.825831789660609	0.816989340545054	1.043060304424	0.956298606013303	0.956401602864078	0.858360220702461	0.863709941603498	0.938177261889184	0.814504199278717	0.847673459941649	0.948955003302769	0.812805699348576	1.03467912126826	1.09375581540728	0.812448692783665	0.883366495666556	0.908248350237924	0.805276546283476	0.964307956179492	0	0.910544983379982	0.859149593918387	1.0319431915773	0.946761159671135	0.978918134997206	0.972727742840794	1.00875504394023	0.967442854500684	0.902248945617029	0.892227953166295	1.04267211860513	0.875936195902071	1.05839722167706	0.708194951015571	1.27344190317574	1.22662474097398	0.859007734956173	0.885808370633673	0.840623551952468	1.05991905296508	0.929687104258309	0.850577132698271	0.762720235955113	0.867386703929865	0.950145782607996	1.10964588966812
"Hallfreðar Ó"	1.0520384539908	0.877968727010486	0.891165189739969	0.790544789731243	1.26089693780377	0.884824650604351	1.13590256007203	0.855028082147933	0.939169970542263	0.958176120281395	1.01162532535328	0.903252649376015	0.966917454907708	0.947774271416629	1.30349254711065	1.24243254840508	0.793111974489084	0.98950540085855	1.03231627638128	1.16031374716979	1.06775895917379	0.910544983379982	0	0.837585979542098	1.07173095845246	1.01114680788007	0.768206564230369	1.03441376528904	1.14668711452751	0.97664014441307	1.01688219038818	0.97642678859136	1.14118115602642	0.886208625752893	1.22787499561624	0.849519678885192	1.39069631963625	1.32991031231984	0.782946386485994	0.934703764459253	0.991665343405732	1.29461860666415	1.10777065948116	0.991729887417836	0.877691087622632	0.882649992725635	0.966731112841238	1.14325595455184
"Harðar og Hólmverja"	0.966258843146553	0.771507771570865	0.764033752679305	0.726098369359172	1.1094394149332	0.906786725324425	0.91700400154818	0.744944060050669	0.767337352322039	0.720251690379186	0.742992124609151	0.80285234963618	0.884523469883365	0.70888799281866	1.09734811853539	1.19773938066214	0.581479690635323	0.97545111076611	1.0408398997322	1.05371875595086	0.904526342892552	0.859149593918387	0.837585979542098	0	0.921885836563711	0.876989201777832	0.852053837613744	0.874712453585998	1.0996109049391	0.855626105040545	0.94304694035864	0.951002735038528	1.00531799280959	0.662853323104579	1.1024874885669	0.692970620884047	1.26839368020581	1.16802402106193	0.695109683088755	0.834625122993266	0.83121483844115	1.27038493534667	0.993004733901909	0.923241741738902	0.63630630764902	0.768907763849395	0.857647059667778	1.07428399648387
"Hávarðar"	1.00095885639851	1.00276303536818	1.05419028007897	0.923778017333064	1.13563867408984	1.05715457323445	1.12105081106462	0.967692043450234	0.792060779772978	0.887078290755522	1.01290480348629	0.974710737256247	1.01742933236187	0.891189855510635	1.27464153084716	1.3045505418859	0.89332219718074	1.12718514575272	1.1026172040272	1.09154059796864	1.06830634178029	1.0319431915773	1.07173095845246	0.921885836563711	0	1.01847933269992	1.09403044848916	1.0765095165842	1.22478057007695	1.01650821546018	1.07810503462621	1.00459147783917	1.15656034306106	0.971736111552092	1.19655911103817	0.911212497000744	1.3481121109181	1.23079164626045	0.992347015031595	0.991028182905789	0.958617449387456	1.39375606484158	1.12835550410279	1.04823207348637	0.923163393642676	0.939672187918015	1.0278797440897	1.29717916088153
"Heiðarvíga"	0.935722581034848	0.906548182259135	0.895460147441755	0.841786746361525	1.13051947208461	1.0647515324262	1.01117625219279	0.890194541050124	1.00776342170582	0.872805759384955	0.843929878495278	0.885428970942477	0.777617809898928	0.775950309369243	1.10333635843472	1.19034877001375	0.868583889560398	0.997098792681433	1.09288982837303	0.88050674629761	0.954309688993336	0.946761159671135	1.01114680788007	0.876989201777832	1.01847933269992	0	0.891988316278556	0.977318309208672	1.01041481439186	0.941029134489156	0.843211967212371	0.938425325523581	1.14096409267692	0.887290631050926	1.07589410267244	0.772862994662405	1.34631204058214	1.19379601945943	0.865276143863901	0.919329852683539	0.94190016374381	1.26009890954261	0.974040722373441	0.896865143189399	0.881989407574647	0.85187993643621	1.04433715363734	1.16733424908338
"Heimskringla"	1.04545601635306	0.815643274506101	0.770731159543908	0.755718100159745	1.26766197573397	0.506774950834674	1.01015297470114	0.725192650216642	0.887110380120644	0.875267258409174	0.916843769974615	0.802902864589631	0.824845985680671	0.852420468189842	1.2905563141868	1.16179272141294	0.707598155988289	0.906849509348861	1.10468697885173	1.14657649213371	1.06889721406373	0.978918134997206	0.768206564230369	0.852053837613744	1.09403044848916	0.891988316278556	0	0.935970247370299	1.09946426862036	1.00798083317891	0.93244393909697	1.01229751917227	0.931851166184713	0.733131911109695	1.27144041081653	0.841448949890465	1.30015053051922	1.11516976232805	0.518685699048751	0.920414634817575	1.06053217009879	1.26058020732355	1.13209700156013	1.10351619015071	0.861058012734283	0.781727711969739	0.934398865143929	1.14012048899084
"Hrafnkels"	0.881431915398549	0.914632234283263	0.875801748505241	0.875490576249866	1.16563622329183	1.04914686730662	0.988995042742449	0.990711691218225	0.914414999453958	0.692863959969406	0.875629547257068	0.890578729543022	1.06288732367144	0.856303713392381	1.24126957151656	1.18939700623091	0.836625894911285	1.02506809401415	1.13277318198415	1.09181402922183	0.92583354563104	0.972727742840794	1.03441376528904	0.874712453585998	1.0765095165842	0.977318309208672	0.935970247370299	0	1.13490462326557	1.02637776500157	0.943625387577464	0.924925842462477	1.05679677742847	0.881521098433711	1.22357258211881	0.816191189698334	1.14603879831944	1.32347674446344	0.926619326456075	0.932738527859845	0.928349296820778	1.17183884960714	1.02084284913526	1.05882329454163	0.810201185343475	0.906264843349231	0.950282954397505	1.03833624694048
"Jökuls þ"	0.886790509793913	1.02158372460351	1.11772608289792	1.09931811274814	1.21726334716489	1.21999088789685	0.994198220915606	1.13456962090412	1.18335562945621	1.12254713921316	1.06933016482478	1.15026860315777	1.0623154016808	1.02518278199687	1.08555676304198	1.31436928822168	1.12081661470877	1.03533617099303	1.06342214955052	1.07420321485374	1.09457664556991	1.00875504394023	1.14668711452751	1.0996109049391	1.22478057007695	1.01041481439186	1.09946426862036	1.13490462326557	0	1.10373758570935	0.978873513707505	1.08468407595062	1.03810832989026	1.15440759251118	1.16979556010606	0.946838109377711	1.25406937369105	1.42560774425987	1.08117343598251	1.02767332467512	1.07648569601219	1.04528652446721	0.815057085614917	0.864438476859222	1.02756605438116	1.04038411319529	1.03462017426811	1.1592219882989
"Kjalnesinga"	1.06729224947751	0.857304514743858	0.924432014924174	0.873432363648301	1.28921182886636	1.0305987215517	1.00338812415646	0.838954410503712	0.946624021759412	0.899421950915375	1.03552391425284	0.916635445408552	0.967265407555362	0.9348749285176	1.23341873153774	1.19734594023185	0.783149188105749	1.00256268473955	1.00487084639049	1.08064428854113	1.06903950959982	0.967442854500684	0.97664014441307	0.855626105040545	1.01650821546018	0.941029134489156	1.00798083317891	1.02637776500157	1.10373758570935	0	0.98611190224879	0.747695217290884	1.14299135271986	0.909446450463027	1.12712094518358	0.848918775845658	1.34151316228723	1.37008283088491	0.886710383698089	0.971945390086369	0.844267815463719	1.15734088136548	1.04782366022943	0.876295628193261	0.896929305384166	0.938001072580092	1.0127937724447	1.20222064623857
"Kormáks"	0.998995248615462	1.03113372609207	0.948251029973262	0.81106471777901	0.985011101418825	1.07906489544424	0.866609394484959	0.886564119697535	0.895340808135165	0.947317851391776	0.875387005812758	0.967594839750603	1.05938660969067	0.920427020892613	1.08099995134347	1.02259137429181	0.894417558404461	0.97654408004163	1.0605888968767	1.02497920819121	1.03699561861956	0.902248945617029	1.01688219038818	0.94304694035864	1.07810503462621	0.843211967212371	0.93244393909697	0.943625387577464	0.978873513707505	0.98611190224879	0	0.991582691175799	0.918870112713553	0.906652256395065	1.08811232504049	0.834059478351436	1.35805589932442	1.28292752839315	0.863850907589389	0.976736501855846	0.988556657680133	1.23427522896595	0.910384036370589	0.962128500543394	0.942265830784793	0.833281257286079	1.01880807613734	1.05884887294619
"Króka-Refs"	0.997326459410786	0.836187034133725	0.977948873439997	0.828334873562437	1.1983427590451	1.03157813711411	1.04629424511516	0.851913041547924	0.893218243368089	0.85674811078592	1.05310499789597	0.95282035995934	0.902813157143378	0.938264785939344	1.21918269337103	1.03891393251698	0.834400022211243	0.906323124462985	0.954711764567112	1.06083479464529	1.02304607203671	0.892227953166295	0.97642678859136	0.951002735038528	1.00459147783917	0.938425325523581	1.01229751917227	0.924925842462477	1.08468407595062	0.747695217290884	0.991582691175799	0	1.16454794314174	0.909374046008867	1.1939955314636	0.853178815968907	1.33294133826409	1.32630408953639	0.931387687357054	0.953569935324901	0.910906339407098	1.24144655864033	1.00221483683667	0.967145870280734	0.898062693979872	0.944722814787854	0.89444728603989	1.09501952644915
"Landnámabók"	1.11930459492819	0.995331337910765	1.09535060038251	0.998121982717853	1.17610569812628	1.07764994251106	1.01943412306974	0.984645110835491	1.05145832369367	1.03960370118	1.05698562372921	1.06691868754556	1.14643274116426	0.987355793659744	1.2361342701878	1.26908507969584	0.999640076708066	1.07990627528939	1.21036069008143	1.16252403714309	1.16150807341568	1.04267211860513	1.14118115602642	1.00531799280959	1.15656034306106	1.14096409267692	0.931851166184713	1.05679677742847	1.03810832989026	1.14299135271986	0.918870112713553	1.16454794314174	0	0.947362441989274	1.28865758617908	0.941053535708812	1.34076370540875	1.38645985147247	0.908487664283773	1.10278914055587	1.12985868744226	1.21688272128683	1.04545005877873	1.09569326526442	1.00153513121081	1.05257241485466	1.10439877737068	1.30982161016014
