"Bandamanna"	"Bárðar"	"Bjarnar"	"Brennu-Njáls"	"Droplaugarsona"	"Egla"	"Eiríks"	"Eyrbyggja"	"Finnboga"	"Fljótsdæla"	"Flóamanna"	"Fóstbræðra"	"Gísla Súrssonar L"	"Gísla Súrssonar S"	"Grænlendinga þáttur"	"Grænlendinga"	"Grettis"	"Gull-Þóris"	"Gunnars"	"Gunnlaugs"	"Hænsna-Þóris "	"Hallfreðar M"	"Hallfreðar Ó"	"Harðar og Hólmverja"	"Hávarðar"	"Heiðarvíga"	"Heimskringla"	"Hrafnkels"	"Íslendinga þættir"	"Jökuls þ"	"Kjalnesinga"	"Kormáks"	"Króka-Refs"	"Landnámabók"	"Laxdæla"	"Ljósvetninga A"	"Ljósvetninga C"	"Ölkofra"	"Reykdæla"	"Sturlunga"	"Svarfdæla"	"Þórðar hreðu"	"Þorsteins hvíta"	"Þorsteins S"	"Valla-Ljóts"	"Vatnsdæla "	"Víga-Glúms "	"Víglundar"	"Vopnfirðinga"
"Gunnars"	1.16538582757376	1.11433909238558	1.12068491569426	0.93988453441389	1.2137785759349	1.05043592594095	1.186252406617	1.02753776592982	0.989473650609953	1.07205009309671	1.13881975206499	1.12120517327084	1.08610052748126	1.04489758800065	1.2454564790317	1.141269758343	1.03506835828951	1.0415671277968	0	1.17360595556424	1.16372889194872	0.916010314338988	1.04252996944833	1.04527980543287	1.1158459892375	1.11231585844606	1.11475149279332	1.1644313842585	1.00298904338317	1.09010099142805	1.02613571553841	1.09004402993062	0.986739642888481	1.21492112357595	1.10040100629095	1.23484961079505	0.940444421580439	1.32631396998654	1.43185806526627	1.04737400542988	1.00019622408686	0.892934098296576	1.17700858528195	1.05232916072	0.970113547633523	1.03206129739471	1.0536786470662	1.01434524989209	1.20413524887735
"Gunnlaugs"	0.959067990954858	1.0086817557981	0.996356342222177	0.96272614451134	1.21489880731614	1.14948713263484	0.97310013550828	1.04366596805127	1.05010473506607	1.08273591279214	0.992955752272313	1.03416817066821	0.924342859884657	0.922737458067651	1.08419898450611	1.17690201989721	1.04674151921329	1.18826724972439	1.17360595556424	0	1.09361189895554	0.820637561748893	1.14580081776731	1.04486436837546	1.10679456159067	0.903234384001042	1.14916911624507	1.05917357098935	0.884405413358672	1.07550283152092	1.07690722750684	1.02374442539751	1.05387617117827	1.14614819073648	0.998125430151691	1.08920071979948	0.893811029943796	1.39121836296066	1.40384507419741	1.01995070723247	0.944183436766382	1.03900111099294	1.26507043377862	1.04603595482857	0.944329782926471	0.980258359682992	1.02896222828426	1.12445294657021	1.13114944601763
"Hænsna-Þóris "	0.947103433864381	0.966965347510942	0.990406471912427	0.948796352666796	1.19848797203318	1.07935680884059	1.02044530911626	0.96861162814869	0.980519392203637	0.85680147011133	0.935582003065321	0.995230830475566	0.978395167739473	0.883298480307748	1.16609485553425	1.26552268669793	0.946740267821051	1.15346525659877	1.16372889194872	1.09361189895554	0	0.963511105060473	1.05375740750457	0.911160112288319	1.09117171574741	0.992114797785303	1.06014264477244	0.926838193605867	0.836151996937947	1.13109088207851	1.1003163647547	1.0724099232567	1.02748686839271	1.15188338516929	0.952583759047978	1.19092953326781	0.896622619776494	1.16420283833465	1.32895311346182	1.01749993798177	1.0627447859151	0.980122216434041	1.28685421646543	0.998041126095542	1.02946717592985	0.883028623204511	0.919784379250044	1.08660374425656	1.12070244777867
"Hallfreðar M"	0.957564558442554	0.88783661120101	0.857524331442519	0.822475842621961	1.04783479906422	0.959143752376323	0.954153741385606	0.853323910204516	0.878152582179616	0.954848438611058	0.842384676881702	0.882321060389597	0.955175719421647	0.821870535913814	1.04535548841478	1.05403279741716	0.809725740770082	0.952675395020472	0.916010314338988	0.820637561748893	0.963511105060473	0	0.91576463179415	0.850697997357822	1.02274844242372	0.970932807402667	1.00140340760653	0.99274761484532	0.780781609825242	1.00677794637569	0.960156690072589	0.902088366552744	0.911120424477964	1.04652468727257	0.906807731543014	1.02724551348911	0.726581739633224	1.26262958125828	1.26186514856833	0.876782709822598	0.87525937076604	0.840403358838343	1.04767849075843	0.926679815069097	0.854552985820389	0.765425472819713	0.885129205767235	0.939822133043688	1.12515447919062
"Hallfreðar Ó"	1.06678536420146	0.873003956649971	0.905769198785359	0.774762029503708	1.26019681731987	0.872291596703955	1.12218201741166	0.851516564833187	0.944425787241243	0.950414791399356	1.03309914884049	0.911411970720337	0.949463660315648	0.950753351470406	1.30344500356598	1.23277228387884	0.773561611230141	1.04130694050539	1.04252996944833	1.14580081776731	1.05375740750457	0.91576463179415	0	0.820875645475846	1.05943393586051	1.03989535470768	0.761074372208862	1.03777570901209	0.748940628818388	1.13272330962696	0.966058737572198	1.00472141877183	0.978560392570182	1.14308407758778	0.883848657795237	1.20391049473496	0.850961553463772	1.35214406502328	1.3529300085194	0.795723703080009	0.930529036746182	0.978141917268124	1.28560268919459	1.09364302733376	0.983819386884318	0.863614475706248	0.877968770099549	0.957993243981329	1.16111694097099
"Harðar og Hólmverja"	0.967989224137563	0.781777513062319	0.766670615264425	0.725783408683076	1.14690626235828	0.868010918972046	0.932534312451013	0.758587581111049	0.756523570801799	0.729245678253445	0.766828042048813	0.784451748657524	0.876321479647696	0.717115464623156	1.14116095857707	1.22669704743029	0.589113854830031	0.980807207439875	1.04527980543287	1.04486436837546	0.911160112288319	0.850697997357822	0.820875645475846	0	0.939462655456857	0.895459395120958	0.829052657824024	0.867937064979354	0.624450628097077	1.11682633888204	0.875429087957136	0.968280321448641	0.947417723188776	0.996968278038738	0.66298692378485	1.11231598898766	0.697206055989906	1.26372199309343	1.18193970366015	0.695305856593183	0.837999193411686	0.839973761869186	1.3112600628297	1.00913988961782	0.930928167124629	0.642240122387824	0.762242080452356	0.869678194680806	1.09363886936802
"Hávarðar"	1.00960250817148	1.01133006359733	1.08165834507301	0.938683607801177	1.16686652073121	1.0376672151185	1.14875324791098	0.961898036118741	0.798196767474539	0.915187606650742	1.06086423423241	0.999190236119137	1.01822874218004	0.914230962118678	1.31743998944079	1.2914157935943	0.905707228196364	1.17406889880473	1.1158459892375	1.10679456159067	1.09117171574741	1.02274844242372	1.05943393586051	0.939462655456857	0	1.05968697910555	1.09240797154853	1.1020482658644	0.844069020585713	1.25323322662679	1.0451696502158	1.0982654141567	1.02426839020816	1.1450045707385	0.98734837917249	1.20256106055564	0.937330902560746	1.35475203088437	1.28779610872535	1.00999902789295	1.00701003918246	0.971538110847847	1.40811694451378	1.15588755477586	1.07567779997247	0.95571079875732	0.962980072127479	1.02593103497142	1.32487542839
"Heiðarvíga"	0.973277564594075	0.967783322463733	0.899448358861952	0.859711266687578	1.1384034872608	1.05578942690653	1.02651708862377	0.924251684193987	1.02629803840625	0.900177125075575	0.856022069543436	0.920355715304861	0.791856765134236	0.784220866428639	1.09569718934125	1.16612290449853	0.883840841038363	1.04255905204678	1.11231585844606	0.903234384001042	0.992114797785303	0.970932807402667	1.03989535470768	0.895459395120958	1.05968697910555	0	0.889524427294725	0.993222024301784	0.735500046136961	1.02569700740114	0.96045024242514	0.838870784377322	0.965981021863216	1.15347096205185	0.897370493159619	1.07886835816153	0.791507693029717	1.35341451047347	1.20528646939567	0.878887391726568	0.922109954474734	0.974644625099134	1.28510166307163	0.98893262479614	0.903051037393384	0.901316777134206	0.867928734152369	1.0617486646951	1.16032821461516
"Heimskringla"	1.0651841831329	0.828325751104171	0.778612339867174	0.748276671729639	1.24222990281111	0.496957460277949	1.00160731261325	0.70932051875748	0.907038293371321	0.876155380808364	0.932095377545273	0.81090714648955	0.82715030367042	0.852213436415955	1.28684780292779	1.12761812493221	0.695923506638699	0.947609411239653	1.11475149279332	1.14916911624507	1.06014264477244	1.00140340760653	0.761074372208862	0.829052657824024	1.09240797154853	0.889524427294725	0	0.925638079744104	0.653351835567792	1.09160190720571	0.997581006926211	0.918260223795977	1.01562369879279	0.930872908065681	0.744383803327088	1.23907235097709	0.828356244427149	1.29117435962039	1.12716252118744	0.509992597637895	0.904268403155499	1.0603143686394	1.26564802311213	1.12444644820554	1.1009888293592	0.840555573787456	0.775871225914292	0.960069596986902	1.13549348978881
"Hrafnkels"	0.905559320570295	0.923865198860522	0.88521543535936	0.883791074147749	1.17294910567645	1.02658793610856	1.00116106840928	0.997505453453567	0.931695728378438	0.706858873135858	0.915490894066064	0.892336567360269	1.05044857213676	0.877971339107164	1.2680044299532	1.19636785217214	0.844966519848382	1.07260764446093	1.1644313842585	1.05917357098935	0.926838193605867	0.99274761484532	1.03777570901209	0.867937064979354	1.1020482658644	0.993222024301784	0.925638079744104	0	0.784806330051006	1.14813704405764	1.04360376862907	0.958106099510614	0.945359589259561	1.05370272607369	0.863961154791381	1.21972812912101	0.818774556087757	1.12915778095293	1.35578911123482	0.937093915378292	0.936410934554868	0.937736174391851	1.19946200842836	1.03295376279453	1.07880647586839	0.809210335004636	0.905921796559131	0.978887100175355	1.0618459702463
"Íslendinga þættir"	0.744489300942951	0.72028507780704	0.634508097572906	0.560892929163861	1.06851984183055	0.622871223514019	0.91397475174857	0.627626902631902	0.696672314426093	0.621738992286025	0.723011085278575	0.58263267440664	0.626331862199212	0.580857755451983	1.16203804893476	1.0441151991892	0.52104052617955	0.904430043540638	1.00298904338317	0.884405413358672	0.836151996937947	0.780781609825242	0.748940628818388	0.624450628097077	0.844069020585713	0.735500046136961	0.653351835567792	0.784806330051006	0	1.05289054777669	0.834079846096481	0.840499932526629	0.821234535149803	0.949115469886437	0.537719008288879	1.03855434879278	0.510960878000475	1.27672379514495	1.07213507998955	0.582896428719327	0.721617922034403	0.771775433456518	1.1480492614098	0.931090973291788	0.858770145371527	0.53864890066302	0.583651064440756	0.861296516457386	0.926796037578324
"Jökuls þ"	0.927124715807449	1.04759130127603	1.13559924317071	1.10359695347643	1.24780435398938	1.1969028103812	1.00344835003009	1.13711890406239	1.21734381889131	1.14525211401884	1.1027580145256	1.1808009891166	1.05771082741649	1.03955141282238	1.10794181740593	1.28822529840112	1.13423789027902	1.09788965398232	1.09010099142805	1.07550283152092	1.13109088207851	1.00677794637569	1.13272330962696	1.11682633888204	1.25323322662679	1.02569700740114	1.09160190720571	1.14813704405764	1.05289054777669	0	1.10889636703863	0.972679229643186	1.12104376046914	1.00574964683023	1.16668497015828	1.15096033118786	0.95915389339005	1.25429031180779	1.47402140325551	1.07788910959757	1.02625455516727	1.11450559683273	1.06902523618417	0.822514583262564	0.879897431401085	1.0480796363966	1.05677183785264	1.0449323986268	1.17961320004948
"Kjalnesinga"	1.10424877047468	0.87689485297468	0.935500758968886	0.878249125507463	1.32531740515531	1.00610286139224	1.00764074682547	0.84384488153863	0.973357567983348	0.91923244749169	1.06830159790072	0.940222992987749	0.961693810989563	0.949224257790012	1.25215844728484	1.17517570531311	0.788466659817355	1.05937198285177	1.02613571553841	1.07690722750684	1.1003163647547	0.960156690072589	0.966058737572198	0.875429087957136	1.0451696502158	0.96045024242514	0.997581006926211	1.04360376862907	0.834079846096481	1.10889636703863	0	0.974572946779789	0.775984254911755	1.11657611006019	0.914680627380427	1.11309549621481	0.863282600701404	1.33769993862096	1.41283308624659	0.886585095428557	0.974806653732966	0.875088178947197	1.17695183310148	1.05215915907508	0.887012877025167	0.918939586002362	0.948662712762071	1.01803781281901	1.21791325228426
"Kormáks"	1.0125809344998	1.05163643115118	0.936626607475784	0.819638541868244	1.0101798603858	1.04947558441777	0.859387676576354	0.896188354492635	0.954578201423266	0.964727271742935	0.894167288754512	0.981028843742844	1.03381415549138	0.906026817437067	1.10036589510124	1.00906833049473	0.901751050328849	1.02749730635483	1.09004402993062	1.02374442539751	1.0724099232567	0.902088366552744	1.00472141877183	0.968280321448641	1.0982654141567	0.838870784377322	0.918260223795977	0.958106099510614	0.840499932526629	0.972679229643186	0.974572946779789	0	1.02869722759509	0.888432365108803	0.926020091325287	1.05288521637026	0.831367198595715	1.34389404716949	1.30370663575446	0.851945235798847	0.975961893858925	1.01837961529452	1.26907141896521	0.903278879193072	0.962982509747453	0.946630580352709	0.839179121565079	1.04045299424226	1.09355152617603
