"Bandamanna"	"Bárðar"	"Bjarnar"	"Brennu-Njáls"	"Droplaugarsona"	"Egla"	"Eiríks"	"Eyrbyggja"	"Finnboga"	"Fljótsdæla"	"Flóamanna"	"Fóstbræðra"	"Gísla Súrssonar L"	"Gísla Súrssonar S"	"Grænlendinga þáttur"	"Grænlendinga"	"Grettis"	"Gull-Þóris"	"Gunnars"	"Gunnlaugs"	"Hænsna-Þóris "	"Hallfreðar M"	"Hallfreðar Ó"	"Harðar og Hólmverja"	"Hávarðar"	"Heiðarvíga"	"Heimskringla"	"Hrafnkels"	"Íslendinga þættir"	"Jökuls þ"	"Kjalnesinga"	"Kormáks"	"Króka-Refs"	"Landnámabók"	"Laxdæla"	"Ljósvetninga A"	"Ljósvetninga C"	"Ölkofra"	"Reykdæla"	"Sturlunga"	"Svarfdæla"	"Þórðar hreðu"	"Þorsteins hvíta"	"Þorsteins S"	"Valla-Ljóts"	"Vatnsdæla "	"Víga-Glúms "	"Víglundar"	"Vopnfirðinga"
"Flóamanna"	1.13069425684446	0.862385873215007	0.773936616963875	0.772288387738796	0.996496375306248	0.888201398899335	0.997334054135691	0.780195027176012	0.785980253647617	0.867907336803642	0	0.881029444481078	0.788514642836118	0.767185176275342	1.25999014289679	1.12953782749442	0.695377511371781	1.02559072282895	1.06800818236788	0.932621061999327	1.0355194984719	0.865906390658061	0.935684252103111	0.711314593262002	0.948268647556129	0.897870322328727	0.938719596996418	0.987024377909901	0.73951927849418	1.20641111929344	0.925239442651737	0.851995181373494	0.906298069785401	1.12945596542781	0.718420075477947	1.07157055703474	0.858674425674909	1.45378969583977	1.0376900274487	0.755138391555089	0.897567498873583	0.89102166035399	1.20548431262959	1.04868961337296	0.942145611910451	0.794852171013617	0.804917515661737	0.986179140152757	0.949361930270022
"Fóstbræðra"	1.03318150979385	0.921338188032076	0.843529891819792	0.750169910805904	1.07278924123198	0.850002293546387	1.00992931716991	0.824211405385229	0.840539784526525	0.721473339719729	0.881029444481078	0	0.753967622426491	0.798861646392367	1.35310590758947	1.15105255641657	0.711420128744313	1.18323559107814	1.11098210822807	0.998846628551038	0.966540544815605	0.881061497387576	0.906968755513332	0.842915638214752	0.886281208601953	0.916702868243579	0.883065554532458	0.854863594122159	0.598148405393612	1.28073839932769	0.989883939528775	0.935086334671863	0.855862907050367	1.17845385993117	0.648269167262961	1.13366749543724	0.790751777154721	1.33242606172912	1.17637550934534	0.878242092463575	0.879686674105499	0.892823783518008	1.21415808824215	1.02161641127137	1.01798242865464	0.744101576188131	0.820777503118457	0.994001697852581	1.00608372457065
"Gísla Súrssonar L"	0.979744002236121	0.895973986832413	0.757508746176373	0.73348911680051	1.05176702763566	0.874703847737603	1.02257758285573	0.853383168594348	0.7989068987057	0.71656415863896	0.788514642836118	0.753967622426491	0	0.583763103110014	1.33155766927585	1.10166791355737	0.741146141743512	1.05222114738172	1.09515345325483	0.977586606917875	0.941916794646727	0.958236947118247	0.980795607507663	0.893933504346283	0.870410091586336	0.767878577052299	0.949838144593075	0.872503792765486	0.668915413525688	1.14938821174973	1.00268439626557	0.900749405231602	0.870056645301411	1.19700093058077	0.719929444593887	1.0650007490822	0.794505000801741	1.38497924261983	1.01565411959244	0.905338880440813	0.843051120911419	0.860746391556917	1.19610884827007	1.07265643509324	0.952819311270544	0.764757290185779	0.785907342514268	0.993550139223785	0.947366850650221
"Gísla Súrssonar S"	0.95725185869551	0.970445995409629	0.776108536973831	0.73934497805093	1.08080188608189	0.997814471569031	1.07369577537625	0.898594551402508	0.853993544212793	0.775437922853364	0.767185176275342	0.798861646392367	0.583763103110014	0	1.31751516280244	1.08950931213419	0.772890507889836	1.17085844518463	1.16401408112045	1.02971431251412	0.921947266733249	0.985812056356513	1.01724201730084	0.844233141601555	0.898858324953862	0.798963985402136	1.02235610488235	0.950947638229433	0.686042222440939	1.16838084825063	1.03998752638161	0.874160413829627	0.886749012634227	1.15243958862258	0.737802346829977	1.05059583249165	0.773410459609728	1.35205196789993	1.11536963672347	0.941806649017441	0.873168880211049	0.852420887882952	1.21142415102447	1.03986307336613	0.904559447566381	0.750123240234435	0.779935783558389	1.02139708082796	0.972997426549488
"Grænlendinga þáttur"	1.48860504858001	1.36427703385826	1.24426152827982	1.22239787852853	1.37967075832359	1.34731699281776	1.38411288429892	1.31993441766231	1.3839290185796	1.40088951136597	1.25999014289679	1.35310590758947	1.33155766927585	1.31751516280244	0	1.37563604149854	1.27351436481589	1.51431517675888	1.46639119243152	1.35572632916953	1.46287246423611	1.3342186311275	1.46891180736043	1.25125828278152	1.35074801305924	1.29147283076242	1.38361166551374	1.46493356945258	1.28157544784249	1.48240081074323	1.46982975195427	1.36815767576597	1.37878135654187	1.54994621685216	1.26229884259651	1.39741713488736	1.26880393413225	1.58459705425947	1.51899677701557	1.2515582317833	1.38461563451332	1.38864433788484	1.52622065296572	1.44421245627009	1.31855007955887	1.20645760195004	1.31020311658442	1.40896843296648	1.35846324845407
"Grænlendinga"	1.41233026362797	1.06824737780593	1.14072272035271	1.0676844535707	1.15779196081949	1.12670319698116	1.18566309363119	1.10822797894892	1.21703778623223	1.14070049199445	1.12953782749442	1.15105255641657	1.10166791355737	1.08950931213419	1.37563604149854	0	1.13327943359339	1.21756092316708	1.26005060085253	1.26226966664678	1.35447258857528	1.22172783021273	1.34473176547856	1.04187024276397	1.19067927104108	1.17115082683389	1.17526233561863	1.22729703904758	1.14602330111195	1.34905339836156	1.18206833576361	1.13505379670454	1.16385068759627	1.34147226584519	1.06694228819737	1.36878890140261	1.1862604364258	1.54643397670507	1.37232837026513	1.13267471653838	1.08354950443048	1.24195091579713	1.38283082213192	1.37407108562779	1.16887880943881	1.1143026701934	1.20058090621111	1.1735934280699	1.22376267012724
"Grettis"	1.09878683172074	0.776897722494621	0.795213107944576	0.58446647291521	0.94049273698323	0.742911628008819	0.941581980584153	0.596410448309012	0.702613229790059	0.688641838234976	0.695377511371781	0.711420128744313	0.741146141743512	0.772890507889836	1.27351436481589	1.13327943359339	0	0.935785906090803	0.969697158431112	0.958413798757345	1.04037595657176	0.877327060202165	0.75246115114451	0.623372165298715	0.809952578674424	0.934202124627175	0.776858632160427	0.819766026212837	0.574131519459789	1.19667507025714	0.881016963827737	0.882508190309249	0.817449542093559	1.15538768567231	0.695887533263584	1.07275167575788	0.786239003114024	1.2668365743227	1.01944254385815	0.612929252248418	0.795598038962328	0.78837339970164	1.11952786805059	1.03827020364679	0.949960430985464	0.698622500574055	0.800048964174352	0.829954812292039	0.89556734059373
"Gull-Þóris"	1.46785681829382	1.00445566134058	1.01869637900124	0.987595266312644	0.967245401193468	0.990243929885439	1.12880967288099	0.866880198107251	1.09699511784718	1.18552055592787	1.02559072282895	1.18323559107814	1.05222114738172	1.17085844518463	1.51431517675888	1.21756092316708	0.935785906090803	0	1.1473435580073	1.23558345664956	1.41673433665276	1.19136664166894	1.16804773631614	1.01441076093395	1.14021051032564	1.19542421515352	1.00213068778036	1.24243455106532	1.10486453085084	1.3310302236678	1.14606867387065	1.00596050215563	1.13531570607387	1.10042368442619	1.10822310143873	1.36449282377966	1.27183111820136	1.52826210459895	1.19464888109626	0.800734007251908	1.14296786088779	1.16499706417421	1.32301189958491	1.29166037870942	1.26883677765346	1.08451044014987	1.09408360940612	1.13883593215003	1.14397440098715
"Gunnars"	1.43627809346889	1.10499045138397	1.14735073901722	0.987973401424535	1.23234310658887	1.09194640192393	1.29120783622801	1.06074068184543	1.0584599498312	1.14412285296979	1.06800818236788	1.11098210822807	1.09515345325483	1.16401408112045	1.46639119243152	1.26005060085253	0.969697158431112	1.1473435580073	0	1.24930365369849	1.35209381371503	1.1566147953811	1.15138631551645	1.04073130430529	1.05544385218778	1.19939586461266	1.14993751419583	1.18017443998344	1.07868613626467	1.32654706155441	1.0843090906877	1.1758656412914	1.1678002557117	1.36175732330567	1.10662064951703	1.33021434575348	1.17283300200903	1.54482927149894	1.28949382628125	1.04565158138684	1.05474144910764	1.08139874742469	1.3268772538777	1.30047638792156	1.1469404332101	1.07757091531533	1.13675820352191	1.05486234297597	1.22767019528873
"Gunnlaugs"	1.14498215321221	1.01154000463988	0.962995951554951	0.99150726056401	1.10675720116673	1.10330890616683	1.14075561146317	0.9965700431418	0.954580553821755	1.07733429618857	0.932621061999327	0.998846628551038	0.977586606917875	1.02971431251412	1.35572632916953	1.26226966664678	0.958413798757345	1.23558345664956	1.24930365369849	0	1.18466983311598	0.933251781830695	1.06789431834454	1.06220404775357	1.09647397613459	1.10855023171856	1.09906517771244	1.05689959954556	0.887312892607644	1.25933112551505	1.09105533151119	1.04871622406305	1.09062888907863	1.31475606988667	0.948853380338679	1.23608762167079	1.03641634630254	1.51858225369735	1.34601744403273	1.0009828499532	0.984766030345181	1.05833424911147	1.198684982869	1.15103907990854	1.16481042625018	1.01066149557289	1.04786274317898	1.18953171990058	1.11301428340959
"Hænsna-Þóris "	1.07318020629313	1.17055288482308	1.05877415132843	0.967970329198989	1.32895255383703	1.24770030999631	1.31821909617074	1.15615710571475	0.997447726613674	0.901984077729438	1.0355194984719	0.966540544815605	0.941916794646727	0.921947266733249	1.46287246423611	1.35447258857528	1.04037595657176	1.41673433665276	1.35209381371503	1.18466983311598	0	1.14265486452788	1.15940045497973	1.04453172297324	1.06896607545903	1.04564064008536	1.28363099678384	1.00849170792391	0.91037301399795	1.34970833589451	1.1579964631679	1.18189255891325	1.03213805404127	1.44772864601654	0.950627570168509	1.1793874358541	0.91242931015475	1.42878543326699	1.32450028153539	1.24270916476382	1.06420829221869	1.01615834655134	1.39376034753105	1.14084126257398	1.10776316141152	0.924968459883667	0.971167942242742	1.23755441744971	1.17369198829358
"Hallfreðar M"	1.20400711734509	1.07623700037373	0.936865124069771	0.909449506127466	1.12917797064502	1.03363970246495	1.17252517737264	0.96298064096214	0.922986977340578	1.00533225628048	0.865906390658061	0.881061497387576	0.958236947118247	0.985812056356513	1.3342186311275	1.22172783021273	0.877327060202165	1.19136664166894	1.1566147953811	0.933251781830695	1.14265486452788	0	0.81820184456661	0.907564949061689	1.03021642295054	1.09762596364966	1.0566702833637	1.09930770143201	0.775517916452046	1.26133983601251	1.05638114040737	1.01636940374857	1.0093669614401	1.33223325418273	0.879423528014693	1.16059358127628	0.897226620969121	1.41850801971235	1.23636863550365	0.972011527047747	0.945370518356495	1.02604392711121	1.21810156044985	1.17819594065886	1.04950405731012	0.841366493800354	0.936986382559307	1.07872105630435	1.06535094526133
"Hallfreðar Ó"	1.24320069820101	1.04364124105296	0.989784226299358	0.839033347523972	1.19911402718184	0.967234260340061	1.21942526762067	0.89875231556406	0.917812909687988	0.971354947880986	0.935684252103111	0.906968755513332	0.980795607507663	1.01724201730084	1.46891180736043	1.34473176547856	0.75246115114451	1.16804773631614	1.15138631551645	1.06789431834454	1.15940045497973	0.81820184456661	0	0.875496165910712	1.03123719838063	1.15010204369978	0.974372778094499	1.08603263320567	0.732862522882991	1.40108447518785	0.998791226246733	1.13983857400851	1.03043383384026	1.33090857634829	0.852528623498704	1.20704627467488	0.966704738012121	1.33748637899079	1.338097200853	0.892785556753664	0.980750317806573	0.997969787433099	1.27334260314656	1.18050767126326	1.1202682215437	0.894868375551366	0.939856419771441	1.08086996831464	1.12159805001363
"Harðar og Hólmverja"	1.21544379586675	0.852348647578525	0.785335410585173	0.74631058918822	0.956755504267417	0.940886711918414	0.966024071564916	0.775787067546455	0.812574824399031	0.886891482263354	0.711314593262002	0.842915638214752	0.893933504346283	0.844233141601555	1.25125828278152	1.04187024276397	0.623372165298715	1.01441076093395	1.04073130430529	1.06220404775357	1.04453172297324	0.907564949061689	0.875496165910712	0	0.913389304682701	1.00818854768012	0.948833644276425	0.951070144597618	0.762729911836621	1.20777944898226	0.979893018180836	0.895592797878156	0.929614194912151	1.09256073942065	0.77608155960487	1.07421387788108	0.894314759162883	1.38347190301695	1.06909903079518	0.764657744787512	0.853243404561028	0.876525766480573	1.1264858605313	1.05382948467882	0.958696403397763	0.738655263885043	0.832321047830432	0.902690072920668	0.967479644282468
"Hávarðar"	1.09904099768712	0.936609098753726	0.916596448751962	0.806684612963713	1.08678647709199	0.923690232186257	1.14481259906798	0.894900354324779	0.738022163594787	0.878150802553152	0.948268647556129	0.886281208601953	0.870410091586336	0.898858324953862	1.35074801305924	1.19067927104108	0.809952578674424	1.14021051032564	1.05544385218778	1.09647397613459	1.06896607545903	1.03021642295054	1.03123719838063	0.913389304682701	0	1.02164307891229	1.02565586480019	0.937750587454657	0.790426136853259	1.26778097217084	1.02607170368053	1.04638529207372	0.901254128225657	1.31787654392826	0.844027713748574	1.15840092499978	0.937107065602838	1.34803821407813	1.1372578688918	0.974536370031291	0.903926947216755	0.955941674394745	1.2803929377884	1.13391741037561	1.09806433786428	0.878302110245061	0.901845974944611	0.986068094574864	1.06903407910157
"Heiðarvíga"	0.974660310378887	0.984193966792312	0.887642476557701	0.899340725956028	1.20982598648991	1.0137667819712	1.10026890755825	0.990381824269537	0.931873721143356	0.88360134479436	0.897870322328727	0.916702868243579	0.767878577052299	0.798963985402136	1.29147283076242	1.17115082683389	0.934202124627175	1.19542421515352	1.19939586461266	1.10855023171856	1.04564064008536	1.09762596364966	1.15010204369978	1.00818854768012	1.02164307891229	0	1.03019187325692	1.03621716633112	0.861817644696559	1.254037076223	1.16931919247393	0.978820761747624	1.00177133256673	1.28997596402383	0.84217097455663	1.19462051233229	0.972048774731066	1.40070547917752	1.13660567369467	0.98609451618658	1.00753439170922	1.00703139532503	1.42645438080783	1.14236705939842	1.06727436666432	0.892073850203916	0.879346190615032	1.05384336432177	1.08629354546569
"Heimskringla"	1.28210099937852	0.893372196599497	0.889385865451517	0.911926281204358	1.10985097762058	0.559238135029801	1.01837827084417	0.753192550699902	0.9820975366899	0.978653987833972	0.938719596996418	0.883065554532458	0.949838144593075	1.02235610488235	1.38361166551374	1.17526233561863	0.776858632160427	1.00213068778036	1.14993751419583	1.09906517771244	1.28363099678384	1.0566702833637	0.974372778094499	0.948833644276425	1.02565586480019	1.03019187325692	0	1.06835905944138	0.79944558531493	1.34542466684429	1.06106766579801	0.992240451569041	1.0211520413499	1.15720334611339	0.821637654310682	1.28793460300511	1.07868284107958	1.39391572799798	1.14750524321236	0.629686115848537	1.02244214862286	1.11655171288759	1.30118308364183	1.24083353626405	1.18490799775998	0.988570928081183	0.976622260141963	1.08315909099422	1.07634281268835
"Hrafnkels"	1.03181001947134	0.970116219587051	0.966347170415056	0.843107630385741	1.12311626669066	1.01115379623925	1.19358279235692	0.958466088890204	0.876195542286441	0.753883043185664	0.987024377909901	0.854863594122159	0.872503792765486	0.950947638229433	1.46493356945258	1.22729703904758	0.819766026212837	1.24243455106532	1.18017443998344	1.05689959954556	1.00849170792391	1.09930770143201	1.08603263320567	0.951070144597618	0.937750587454657	1.03621716633112	1.06835905944138	0	0.75324283889712	1.23122847604252	1.06638794978171	1.00609493981274	0.914610730303499	1.20904382279949	0.80434803607374	1.23796652962087	0.930102561669073	1.37830068630838	1.1879637168066	1.00970310152984	0.866943923303697	0.926887072931759	1.25553181233989	1.12418134977258	1.06646275960332	0.877328385732113	0.953251333073846	1.05933412938128	1.13028576787041
"Íslendinga þættir"	0.91552138065934	0.861623004995098	0.690341741028365	0.62613707637103	1.03534483876368	0.780281440487103	1.02470908751991	0.750827973496823	0.677628927189934	0.667494402091295	0.73951927849418	0.598148405393612	0.668915413525688	0.686042222440939	1.28157544784249	1.14602330111195	0.574131519459789	1.10486453085084	1.07868613626467	0.887312892607644	0.91037301399795	0.775517916452046	0.732862522882991	0.762729911836621	0.790426136853259	0.861817644696559	0.79944558531493	0.75324283889712	0	1.22207625866341	0.899357323482581	0.878452406716646	0.772942016832212	1.15494524811496	0.543783104791831	0.980939953467673	0.627611116152486	1.30177334534754	1.08928789248813	0.787192929044512	0.792009752802092	0.775870740559434	1.14449297901635	0.927135454603104	0.930048224578861	0.575093967866279	0.64826237043214	0.951424544338226	0.879470518270802
"Jökuls þ"	1.37458471665973	1.1643935637919	1.33079871076402	1.17020523419548	1.36579623598403	1.34357644811758	1.30581585004186	1.27293422961664	1.26265100682835	1.26171267395521	1.20641111929344	1.28073839932769	1.14938821174973	1.16838084825063	1.48240081074323	1.34905339836156	1.19667507025714	1.3310302236678	1.32654706155441	1.25933112551505	1.34970833589451	1.26133983601251	1.40108447518785	1.20777944898226	1.26778097217084	1.254037076223	1.34542466684429	1.23122847604252	1.22207625866341	0	1.30211521591096	1.1467056591136	1.21105299718655	1.23649356416221	1.25116941851062	1.42012458681375	1.28455991940002	1.51212930938005	1.53146491712506	1.24487095974272	1.21378975009795	1.28315940658448	1.36226941736322	1.36143024338952	1.24097513536001	1.25379714423689	1.26239196637047	1.13771714310279	1.31231579659657
"Kjalnesinga"	1.28951255237365	0.976686974680418	1.08955596282291	0.866643169942174	1.10411388908312	0.974541080225653	1.18302758552083	0.959763930596447	0.989029076084197	0.998715629808077	0.925239442651737	0.989883939528775	1.00268439626557	1.03998752638161	1.46982975195427	1.18206833576361	0.881016963827737	1.14606867387065	1.0843090906877	1.09105533151119	1.1579964631679	1.05638114040737	0.998791226246733	0.979893018180836	1.02607170368053	1.16931919247393	1.06106766579801	1.06638794978171	0.899357323482581	1.30211521591096	0	1.04694715295381	0.889052396847113	1.24252652959226	0.957898692470628	1.27941879259693	1.10207638094346	1.46223397777685	1.3745426110097	0.948298814150541	0.983011695592522	1.0027185920611	1.29199899869	1.23947592117722	1.18132394611852	0.957237331424551	1.06553490098913	1.09286677800192	1.119161576763
"Kormáks"	1.17607138305852	0.929750774152754	0.899748764877845	0.85969999179142	0.971323511662447	0.995040011119914	1.0727399730383	0.90820715891165	0.959521151844856	0.979119745930647	0.851995181373494	0.935086334671863	0.900749405231602	0.874160413829627	1.36815767576597	1.13505379670454	0.882508190309249	1.00596050215563	1.1758656412914	1.04871622406305	1.18189255891325	1.01636940374857	1.13983857400851	0.895592797878156	1.04638529207372	0.978820761747624	0.992240451569041	1.00609493981274	0.878452406716646	1.1467056591136	1.04694715295381	0	0.981328924959285	1.02273711949583	0.85976434652485	1.19468028887756	1.00764854039377	1.52098695575424	1.15646409431577	0.882159757522713	0.996086880836803	0.961317924615867	1.19925656947149	1.11613030673462	1.03481765074677	0.881969724233501	0.939048885605026	0.957878898493433	1.07438402927903
