"Bandamanna"	"Bárðar"	"Bjarnar"	"Brennu-Njáls"	"Droplaugarsona"	"Egla"	"Eiríks"	"Eyrbyggja"	"Finnboga"	"Fljótsdæla"	"Flóamanna"	"Fóstbræðra"	"Gísla Súrssonar L"	"Gísla Súrssonar S"	"Grænlendinga þáttur"	"Grænlendinga"	"Grettis"	"Gull-Þóris"	"Gunnars"	"Gunnlaugs"	"Hænsna-Þóris "	"Hallfreðar M"	"Hallfreðar Ó"	"Harðar og Hólmverja"	"Hávarðar"	"Heiðarvíga"	"Heimskringla"	"Hrafnkels"	"Íslendinga þættir"	"Jökuls þ"	"Kjalnesinga"	"Kormáks"	"Króka-Refs"	"Landnámabók"	"Laxdæla"	"Ljósvetninga A"	"Ljósvetninga C"	"Ölkofra"	"Reykdæla"	"Sturlunga"	"Svarfdæla"	"Þórðar hreðu"	"Þorsteins hvíta"	"Þorsteins S"	"Valla-Ljóts"	"Vatnsdæla "	"Víga-Glúms "	"Víglundar"	"Vopnfirðinga"
"Hallfreðar Ó"	1.12944892981547	0.914917791711007	0.866208567168612	0.790590118652116	1.0460807984408	0.84113506308923	1.02761961701998	0.852907043306587	0.854238552439274	0.902517180760207	0.780423278032469	0.824483273347353	0.870064423435607	0.903654096886352	1.1171597879371	1.13231564072931	0.757349176337442	1.04953295626954	1.05747251613269	0.891944130134057	0.977919113224826	0.621728168244763	0	0.835440524612602	0.917841006778084	0.975775519909556	0.970501619108509	1.00459234758787	0.643026276848127	1.22948095232803	0.905350711463268	0.963307283512874	0.932837995603929	1.39478658789433	0.818593861917076	0.974080368902766	0.806478796382589	1.20610565036757	1.02865281814579	0.932790700715699	0.837201416715469	0.884898702319967	1.11778155807952	1.03451721544358	1.02210776305033	0.755459438252957	0.887764370961908	0.978776619323273	0.950344782903662
"Harðar og Hólmverja"	1.03531137720196	0.789539428379976	0.804152566739045	0.772225112863984	0.872697895478458	0.818075871776097	0.880510084897819	0.732072387234824	0.759617000658994	0.792412782171258	0.717986663648616	0.810244674877493	0.795454727078341	0.807795826053347	1.08484170850524	1.00785515293524	0.641891065989684	0.915908472339676	0.95276107500985	0.905936095633568	1.04254649520322	0.895243412167082	0.835440524612602	0	0.859750399552719	0.945078679967933	0.934797749047671	0.995432359342142	0.713022437439464	1.11525347208094	0.84427942151703	0.86603473680302	0.890893878983803	1.2852484688523	0.738355016991387	0.965000406067176	0.836491126267355	1.24191098852916	0.917885316037276	0.821760926839112	0.80333095654914	0.857332614646022	1.03770688290786	0.959187058880632	0.998053323575316	0.728915745468696	0.80854326519655	0.837580335729109	0.833494641072196
"Hávarðar"	1.00867419350696	0.948423402856464	0.907766603225413	0.803776971235415	1.06436490277892	0.963730306131646	1.04728482455765	0.859976490919853	0.706176463266169	0.749237614023605	0.878594394277138	0.772202788549036	0.774273054299083	0.803476218172571	1.13199441838843	1.13609690418025	0.72858077954419	1.11493658582866	1.01397421232958	0.990143851479895	0.978617743449489	0.976971155661429	0.917841006778084	0.859750399552719	0	0.935402544892987	1.07914209716495	0.944359755579802	0.725942513336859	1.16031072632902	0.924302121376248	0.957130552460742	0.887990211199979	1.46618296385685	0.791675319827494	0.964648653527242	0.853474290028042	1.2503670146902	0.945794571007166	1.01064795859245	0.814838717803196	0.865372090302013	1.13506857547296	1.08236194909518	1.01158058305613	0.751366263945172	0.822272191160545	0.98221186722287	0.871069987663007
"Heiðarvíga"	0.909085300083277	1.02763988814282	0.886084446064639	0.895131790683314	1.16793167746656	0.976103186294203	1.0224673659251	0.956408444979446	0.927921714022559	0.847143807847009	0.887246992068273	0.821843904934771	0.744352671848461	0.776035996342757	1.14515178065749	1.17993189602983	0.88563379894975	1.14715731639822	1.21376960353202	1.07630319540327	0.955123143463303	1.00972176583377	0.975775519909556	0.945078679967933	0.935402544892987	0	1.11096047272281	0.941780403370353	0.819511308290796	1.23833501346542	1.07466096802266	0.980654428574074	0.957328862962551	1.45301330791377	0.831672824952626	1.02982480584769	0.846688194111266	1.23933499996647	0.984670256319721	1.02731396992089	0.934615962311029	0.99346721299276	1.24178730832484	1.10531347056798	1.0077072493775	0.830961435249096	0.799345025356818	1.1007477943411	0.958702156198253
"Heimskringla"	1.31007458952142	0.940768321151372	0.977584609541379	0.965563633808277	1.10542004298648	0.577120973215187	1.01253141667934	0.796854117479325	1.00472412826385	1.06218332910217	0.985833143722106	0.974596521252052	1.02060043686033	1.09742619733635	1.22052749936606	1.07386316557242	0.831136583152942	0.988707253978853	1.17116902404673	1.07638905059867	1.30135384630762	1.09936657070194	0.970501619108509	0.934797749047671	1.07914209716495	1.11096047272281	0	1.19082338568176	0.829707374640416	1.33284229903377	1.01804549851443	1.10376745474956	1.05563157166332	1.33348773729318	0.905675182036858	1.18520931207735	1.02558336279777	1.3594150959653	1.15999180714361	0.784543917998146	1.05094256427705	1.15711357740816	1.24891783527654	1.21000720266816	1.28816466217035	0.938466460149712	1.07812924730231	1.096557771958	1.04593603886812
"Hrafnkels"	1.02222250691404	1.08462304017921	0.97438491345736	0.915466966778178	1.20351985288809	1.0649500506888	1.16096231920442	0.985909587223058	0.94858267159661	0.73915493503385	0.995464969558068	0.939108023305392	0.891749902708837	0.910150292569929	1.23232721989418	1.2628538301116	0.91458389980409	1.15507926218107	1.22996691336777	1.12924074715688	0.999054771419979	1.05690802040373	1.00459234758787	0.995432359342142	0.944359755579802	0.941780403370353	1.19082338568176	0	0.863995978334512	1.28595282593286	1.10199737074359	1.09844456491989	0.980278734889093	1.5210092479803	0.876730781308611	1.04347365469153	0.886158740799804	1.25511870072295	1.06702540341225	1.09841356787733	0.892703071370326	1.02961731007526	1.27162037676852	1.14111373402261	1.0468677748955	0.882799143195254	0.929344754889598	1.13278839589729	0.983646963391341
"Íslendinga þættir"	0.904187223079167	0.789577020358276	0.709300133688587	0.656056267234817	1.01342556446744	0.750730226116958	0.925298699210375	0.726357763289513	0.644296879737436	0.672405237516869	0.670252728444456	0.63196358822403	0.663036915537158	0.706977022199618	1.02788792807971	1.05700760494102	0.60500578475732	1.05343523104247	1.03453360695708	0.80713917494643	0.857455596172435	0.761549059778684	0.643026276848127	0.713022437439464	0.725942513336859	0.819511308290796	0.829707374640416	0.863995978334512	0	1.1355941653465	0.810677234278703	0.845700432936399	0.742663923286171	1.34735693435472	0.599200667870068	0.867532273058692	0.624716844711342	1.13096165240945	0.899488453231244	0.817283174094356	0.718238555087154	0.747054796373625	1.09955501041589	0.909420534256205	0.881919185228096	0.554494648705218	0.664739233345947	0.851438908157069	0.796543988125953
"Jökuls þ"	1.32102998783538	1.10371979648268	1.23520562359816	1.15461196204838	1.25028265170979	1.18368350075654	1.28811196784544	1.20044923697871	1.1614410960335	1.13147542176618	1.16707026802476	1.14135232095385	1.13829067811958	1.13847537211999	1.44918460048441	1.31544980081355	1.09079396814552	1.27845401359118	1.13947015205368	1.25944901150875	1.3301296785523	1.23624292664232	1.22948095232803	1.11525347208094	1.16031072632902	1.23833501346542	1.33284229903377	1.28595282593286	1.1355941653465	0	1.1781655382327	1.26290185954967	1.1574188658125	1.55168891390338	1.20959220127572	1.31421196623321	1.18800339533196	1.43804472923169	1.35142334002464	1.34331352921499	1.09014856419365	1.25346064388599	1.327087240464	1.32469566772746	1.24671896755481	1.156491352297	1.23157199094774	1.15999056191757	1.22899436623091
"Kjalnesinga"	1.17462759386211	0.921138662836806	0.955757192578334	0.908186608189284	1.04702392597789	0.871424876318795	1.09007830436371	0.894793732007409	0.907346384104304	0.940748991227588	0.880888033059138	0.902725646191255	0.920303315734539	0.965847928428657	1.20730218456559	1.09985311145889	0.83178159246123	1.10474668051034	1.01257758669981	0.984484309768579	1.13669819836955	0.931914857222889	0.905350711463268	0.84427942151703	0.924302121376248	1.07466096802266	1.01804549851443	1.10199737074359	0.810677234278703	1.1781655382327	0	1.02443310012105	0.938728664865462	1.43282467865324	0.837218607332085	1.06673456376626	0.951872838778802	1.26387259358316	1.07063873775053	1.01316654051095	0.876292337976167	0.953700984212594	1.22237352323005	1.13286497602803	1.13377511910656	0.833913312409295	0.947114415768511	1.00547359761534	0.969876349329676
"Kormáks"	1.16141217109834	0.945967642158127	0.880072351158721	0.957128953855447	0.929463321859161	0.981724114721301	1.01452250432299	0.914027406943439	0.888866611903666	0.940380508135746	0.80336039009681	0.906519977515589	0.857838214010682	0.932515467453679	1.19751809321271	1.16097690838718	0.878090022080079	1.02891381676532	1.0902710059984	0.982876629573042	1.12263961617935	0.938223877609572	0.963307283512874	0.86603473680302	0.957130552460742	0.980654428574074	1.10376745474956	1.09844456491989	0.845700432936399	1.26290185954967	1.02443310012105	0	1.01091637905261	1.31082441800253	0.855620185937001	0.955139182779853	0.931296277597137	1.31611140661982	0.968592590558052	0.97065843556499	0.932927832206627	0.937591574468533	1.19732012778753	1.13613851420396	1.08812280718048	0.817707519672734	0.891866466171555	1.04504441528786	0.866739430067408
"Króka-Refs"	1.00306388362987	0.925131652087473	0.96249079093259	0.9261282739602	1.1281702793302	0.919151808643703	1.0111923894752	0.933699011599263	0.867106398358909	0.828144427427886	0.93540811779649	0.794495259648836	0.817810785902343	0.849243142363591	1.11833633912198	1.13144200372175	0.813721538476455	1.10542252013899	1.13374950193886	1.08559267532204	1.01364437813674	1.00642240014449	0.932837995603929	0.890893878983803	0.887990211199979	0.957328862962551	1.05563157166332	0.980278734889093	0.742663923286171	1.1574188658125	0.938728664865462	1.01091637905261	0	1.45598150902043	0.830018197273335	1.05814107570352	0.925227003231992	1.27079352073051	1.0638934051722	1.08804692481905	0.898305523927806	1.03233216369715	1.23072889226129	1.12629840025228	1.10733048183218	0.823420488285156	0.917382370779224	1.07269282622186	0.986094260005064
"Landnámabók"	1.62141735324264	1.17248139327469	1.38380511356528	1.37984143449372	1.182265309615	1.28863884081643	1.27632298427086	1.22056529918997	1.48066231822382	1.42561710486875	1.30445231995857	1.35935330862369	1.38052408675609	1.41776288435879	1.55782086918803	1.40871460970193	1.30534680003753	1.14039564145858	1.53664893359277	1.35361083520672	1.63174443082061	1.42882092687873	1.39478658789433	1.2852484688523	1.46618296385685	1.45301330791377	1.33348773729318	1.5210092479803	1.34735693435472	1.55168891390338	1.43282467865324	1.31082441800253	1.45598150902043	0	1.39527183588461	1.50805997033147	1.42598207923421	1.7006081318832	1.43017198900302	1.21884522254506	1.36430721678761	1.44419404967831	1.3658865601135	1.47285204088932	1.51869085895238	1.35955325274334	1.45182741057763	1.48733681647931	1.36960304491104
"Laxdæla"	0.978594629616462	0.809735291157069	0.708810231849646	0.766631706917722	0.980518518164041	0.770762004219369	0.895400286311919	0.71954377460679	0.691763468837563	0.72183313991697	0.737714125911381	0.697385036878918	0.698776268411499	0.780114060464448	1.05370948745987	1.0456023784493	0.691158706280357	1.04587685137234	1.06016424934021	0.885409015682848	0.916119303052535	0.877927221198192	0.818593861917076	0.738355016991387	0.791675319827494	0.831672824952626	0.905675182036858	0.876730781308611	0.599200667870068	1.20959220127572	0.837218607332085	0.855620185937001	0.830018197273335	1.39527183588461	0	0.921421444407151	0.753516189347967	1.18043731531947	0.911401280059075	0.868615038812211	0.806982284823274	0.863424476546475	1.13719121851052	1.00574013080277	1.04110051497737	0.667867664415519	0.756233892344964	0.917264723808389	0.777715201270674
"Ljósvetninga A"	1.08806301271017	1.07239024212665	0.984264269030559	0.877636814311447	1.10388987482523	1.02491331707392	1.10768392570374	1.02026210958107	0.97695940297881	0.944380363375466	0.92054889353566	0.895778435220158	0.909313241524512	0.964516187768607	1.17727228151217	1.24775320241755	0.928553292216092	1.20503414009914	1.17798272226357	1.09802312134844	1.02759275668217	0.994491549589282	0.974080368902766	0.965000406067176	0.964648653527242	1.02982480584769	1.18520931207735	1.04347365469153	0.867532273058692	1.31421196623321	1.06673456376626	0.955139182779853	1.05814107570352	1.50805997033147	0.921421444407151	0	0.670189747610904	1.25768207254798	1.04883946700452	1.08410757328075	0.929350586004121	0.991435970181869	1.20897835016891	1.10663119051627	1.03162724425315	0.871275350278751	0.860515464638819	1.0814247709958	0.945820814282026
"Ljósvetninga C"	0.888665747036333	0.965223464473235	0.838780812214854	0.668023997722391	1.07281782918248	0.897215943676416	1.00904720860567	0.861460489728004	0.813390323975327	0.785827251459034	0.836463566575791	0.739488740107213	0.779364630316246	0.825843825438906	1.04620283048888	1.12702914173126	0.746520233177948	1.12259525363184	1.11833189248835	0.947539719695524	0.863476154924952	0.848102390500789	0.806478796382589	0.836491126267355	0.853474290028042	0.846688194111266	1.02558336279777	0.886158740799804	0.624716844711342	1.18800339533196	0.951872838778802	0.931296277597137	0.925227003231992	1.42598207923421	0.753516189347967	0.670189747610904	0	1.09757003131847	0.951769050360966	0.946834689175579	0.803515404995415	0.868579500357508	1.16500453481755	0.997973160018741	0.810027037843832	0.639302108726195	0.674057951819283	0.994185285322705	0.818651856393331
"Ölkofra"	1.22041892611408	1.35062555459873	1.25650923201392	1.14084975546971	1.34163574174774	1.24548265661451	1.38108510386447	1.22453741979784	1.23931879678431	1.24564052104541	1.249771943805	1.25401094313369	1.20115972523072	1.2380879234229	1.31817280698793	1.40132518227781	1.21215659187075	1.45440060699556	1.44957122154168	1.33909141826191	1.23614227393734	1.22988274283273	1.20610565036757	1.24191098852916	1.2503670146902	1.23933499996647	1.3594150959653	1.25511870072295	1.13096165240945	1.43804472923169	1.26387259358316	1.31611140661982	1.27079352073051	1.7006081318832	1.18043731531947	1.25768207254798	1.09757003131847	0	1.3437686784403	1.3255024489488	1.22085400007359	1.25572816568985	1.42904908828404	1.32338232371975	1.24678991660733	1.10356448835467	1.13580361216912	1.37779727068441	1.24148036907841
"Reykdæla"	1.08613659378405	1.05218484250482	0.796748927541263	0.963451394666481	1.06504722196174	0.999068546119852	1.10389830595685	0.947721618974273	0.943265740107429	0.985769718611795	0.87411738732772	0.97794203947981	0.857952038161522	0.86343737545118	1.16739032305739	1.21390595206609	0.875683581369885	1.08460084065274	1.1536721180243	1.13518727059916	1.10976284177838	1.01042596381233	1.02865281814579	0.917885316037276	0.945794571007166	0.984670256319721	1.15999180714361	1.06702540341225	0.899488453231244	1.35142334002464	1.07063873775053	0.968592590558052	1.0638934051722	1.43017198900302	0.911401280059075	1.04883946700452	0.951769050360966	1.3437686784403	0	0.972655489327914	1.02861765632674	0.963402496523484	1.19536189708936	1.12008358782695	1.04761049845175	0.900723235842369	0.847542884123927	1.11894519476115	0.890516246720813
"Sturlunga"	1.25031596106214	0.870095504955003	0.857484036222736	0.843613329855376	0.925528361446998	0.773844994395603	0.886983820873662	0.639038372640851	0.929774910057119	1.00143574869119	0.849585275915402	0.909661244648497	0.972481967038105	1.01918520687302	1.13702802040738	1.09978912847721	0.72037448097796	0.824186318668841	1.1099031021195	0.980435597760877	1.23934168999415	1.03252812627892	0.932790700715699	0.821760926839112	1.01064795859245	1.02731396992089	0.784543917998146	1.09841356787733	0.817283174094356	1.34331352921499	1.01316654051095	0.97065843556499	1.08804692481905	1.21884522254506	0.868615038812211	1.08410757328075	0.946834689175579	1.3255024489488	0.972655489327914	0	0.966827693508591	0.972960266253157	1.17321864651042	1.12305740134301	1.17251663611182	0.852020875379339	0.929550188968313	1.08240501419639	0.907324979999954
"Svarfdæla"	1.03101390144633	0.896859751033416	0.854165378557649	0.779244511663771	0.988696385060726	0.878426803970254	0.995751159487891	0.843066090536421	0.830319632471532	0.749236411654486	0.80971323859331	0.763926070251746	0.79829768436907	0.795896878935842	1.16960385036959	1.07715942182915	0.7265720340725	1.02046710184159	1.00044006830607	0.927738953226008	0.991996818897868	0.917684381963756	0.837201416715469	0.80333095654914	0.814838717803196	0.934615962311029	1.05094256427705	0.892703071370326	0.718238555087154	1.09014856419365	0.876292337976167	0.932927832206627	0.898305523927806	1.36430721678761	0.806982284823274	0.929350586004121	0.803515404995415	1.22085400007359	1.02861765632674	0.966827693508591	0	0.849636393168922	1.17072484762917	1.0569084956266	0.975770113732067	0.761471453291436	0.818925361178311	0.977402216633002	0.908656098515531
"Þórðar hreðu"	1.11583753526298	0.921938007875229	0.866234513932991	0.827591850591065	1.03209600272684	0.99630806175783	1.11093268085811	0.925512656205676	0.82130565878189	0.907740589506267	0.870248454152422	0.870607699937462	0.877088431351339	0.886614311081839	1.2261826256857	1.14349005950088	0.800508822297508	1.10615547143614	1.04604589514744	0.962680180218983	1.02455660185915	0.935242357435718	0.884898702319967	0.857332614646022	0.865372090302013	0.99346721299276	1.15711357740816	1.02961731007526	0.747054796373625	1.25346064388599	0.953700984212594	0.937591574468533	1.03233216369715	1.44419404967831	0.863424476546475	0.991435970181869	0.868579500357508	1.25572816568985	0.963402496523484	0.972960266253157	0.849636393168922	0	1.14842667034173	1.10499599032857	1.05880621762422	0.817522575324103	0.839329563512495	0.986788804303383	0.952141043466421
"Þorsteins hvíta"	1.35693381022136	1.08392054344814	1.14274149545674	1.14430710076157	1.18007842563172	1.1530813485343	1.13916829141433	1.09430903973518	1.13077290700687	1.20508799164904	1.04581471620284	1.1269759011791	1.14721488890853	1.12900387884231	1.33583866970563	1.22992188449822	1.06590900875442	1.22192328551476	1.2788429277472	1.15013138302236	1.29963842818482	1.18599340926421	1.11778155807952	1.03770688290786	1.13506857547296	1.24178730832484	1.24891783527654	1.27162037676852	1.09955501041589	1.327087240464	1.22237352323005	1.19732012778753	1.23072889226129	1.3658865601135	1.13719121851052	1.20897835016891	1.16500453481755	1.42904908828404	1.19536189708936	1.17321864651042	1.17072484762917	1.14842667034173	0	1.18352552455208	1.29271403389809	1.039247682174	1.14102738918788	1.24775798904218	1.11978192044349
"Þorsteins S"	1.11695693228825	1.0695829000056	1.03250429874645	0.999255349457524	1.25000463319642	1.13288735675464	1.1449532916484	1.06338775806251	1.03315041481419	1.0210003906884	1.00912306230379	1.04127289996952	1.0154360406228	1.03815521824944	1.26705427210486	1.28196725061786	0.974821231896029	1.24541985677201	1.31005643966071	1.06822398481494	1.11258558161214	1.07722184873476	1.03451721544358	0.959187058880632	1.08236194909518	1.10531347056798	1.21000720266816	1.14111373402261	0.909420534256205	1.32469566772746	1.13286497602803	1.13613851420396	1.12629840025228	1.47285204088932	1.00574013080277	1.10663119051627	0.997973160018741	1.32338232371975	1.12008358782695	1.12305740134301	1.0569084956266	1.10499599032857	1.18352552455208	0	1.04902509826582	0.895723587269247	0.975224699282664	1.15216231381079	1.04518200191129
"Valla-Ljóts"	1.0404072245418	1.14755816256018	1.01168143233397	0.932831077256055	1.22323080813785	1.12488335545062	1.22372943038158	1.0769545717886	1.0339610911269	0.976270365468854	0.966374273633715	1.00634013365781	0.958402193278398	0.951359304299521	1.17242757455446	1.34526825521444	1.01024007435682	1.25430662955223	1.25216912823921	1.18402422610456	1.0654604305532	0.996922509527643	1.02210776305033	0.998053323575316	1.01158058305613	1.0077072493775	1.28816466217035	1.0468677748955	0.881919185228096	1.24671896755481	1.13377511910656	1.08812280718048	1.10733048183218	1.51869085895238	1.04110051497737	1.03162724425315	0.810027037843832	1.24678991660733	1.04761049845175	1.17251663611182	0.975770113732067	1.05880621762422	1.29271403389809	1.04902509826582	0	0.874089637587924	0.872088113829503	1.15471153005618	1.03039112425355
"Vatnsdæla "	0.928303726052093	0.84834688461815	0.723664526786774	0.688072625803331	0.979031191619529	0.83517240042527	0.94047256347155	0.742419115197449	0.694306849652079	0.746935052145975	0.692544123500745	0.736824275423229	0.725285362899828	0.765344930995188	0.973597304529665	1.03323873080409	0.643656393163479	1.02560450614245	1.02655082722955	0.89834048482498	0.905055155397334	0.796916020235329	0.755459438252957	0.728915745468696	0.751366263945172	0.830961435249096	0.938466460149712	0.882799143195254	0.554494648705218	1.156491352297	0.833913312409295	0.817707519672734	0.823420488285156	1.35955325274334	0.667867664415519	0.871275350278751	0.639302108726195	1.10356448835467	0.900723235842369	0.852020875379339	0.761471453291436	0.817522575324103	1.039247682174	0.895723587269247	0.874089637587924	0	0.678262003064167	0.894658123476252	0.820929941410535
"Víga-Glúms "	0.904505031706935	0.965172703237802	0.744198061529533	0.758804723370206	1.01325457607228	0.941567667156702	1.03693192358247	0.855485516587995	0.816304527879921	0.806493642652351	0.794510756081367	0.794074911725963	0.790197917681961	0.804187259339978	1.10384821098725	1.13651883307844	0.782178502039991	1.09598193096486	1.09366507451748	0.961660063016733	0.926183625659596	0.868307129694464	0.887764370961908	0.80854326519655	0.822272191160545	0.799345025356818	1.07812924730231	0.929344754889598	0.664739233345947	1.23157199094774	0.947114415768511	0.891866466171555	0.917382370779224	1.45182741057763	0.756233892344964	0.860515464638819	0.674057951819283	1.13580361216912	0.847542884123927	0.929550188968313	0.818925361178311	0.839329563512495	1.14102738918788	0.975224699282664	0.872088113829503	0.678262003064167	0	0.999754313322365	0.784072322708926
"Víglundar"	1.2007833182045	0.904741032311216	0.970734182643225	0.914966786576252	1.0853547604647	0.993877446012238	1.06836537846484	0.961680549176461	0.885496116430322	0.984222047961731	0.918675481827156	0.977270442600049	0.959224455867851	0.975336583153879	1.25253549287835	1.17714673780053	0.85638827689005	1.19090121619957	1.00096559396595	1.03343435766622	1.17044317893523	1.05821832218609	0.978776619323273	0.837580335729109	0.98221186722287	1.1007477943411	1.096557771958	1.13278839589729	0.851438908157069	1.15999056191757	1.00547359761534	1.04504441528786	1.07269282622186	1.48733681647931	0.917264723808389	1.0814247709958	0.994185285322705	1.37779727068441	1.11894519476115	1.08240501419639	0.977402216633002	0.986788804303383	1.24775798904218	1.15216231381079	1.15471153005618	0.894658123476252	0.999754313322365	0	1.03847674209225
"Vopnfirðinga"	1.04508741062727	0.933608554355026	0.853312846393	0.867375869954332	0.902349689300425	0.932522071938343	1.01125202660213	0.818038636033453	0.86590468809533	0.842911688840102	0.809658275682077	0.83381584162004	0.841297105086068	0.856558030473424	1.11272195166837	1.13806296474241	0.817492906676573	1.03947021159235	1.07520569883473	1.00814824217661	1.04849034032379	0.937442857374082	0.950344782903662	0.833494641072196	0.871069987663007	0.958702156198253	1.04593603886812	0.983646963391341	0.796543988125953	1.22899436623091	0.969876349329676	0.866739430067408	0.986094260005064	1.36960304491104	0.777715201270674	0.945820814282026	0.818651856393331	1.24148036907841	0.890516246720813	0.907324979999954	0.908656098515531	0.952141043466421	1.11978192044349	1.04518200191129	1.03039112425355	0.820929941410535	0.784072322708926	1.03847674209225	0
